"","Pseudomonas.1","Cellvibrio","Pseudomonas.2","Lacunisphaera","Asticcacaulis","Cohnella","Taibaiella","Xylophilus","Leadbetterella","Shinella","Stenotrophomonas","Pleomorphomonas","Bordetella","Nubsella","Achromobacter","Azonexus","Martelella","Youhaiella","Bosea","Pseudaminobacter","Methylophilus","Pseudomonas","Kaistia","Dysgonomonas","Neorhizobium","Devosia","Rhodopseudomonas","Mesorhizobium","Afipia","Microbacterium","Dokdonella","Pigmentiphaga","Christensenellaceae R-7 group","Pusillimonas","Parapedobacter","Kurthia","Terrimonas","Sphingopyxis","Ellin6055","Phenylobacterium","Flavobacterium","Succinivibrionaceae UCG-001","Rummeliibacillus","Kosakonia","Enterococcus","Herbaspirillum","Succinivibrionaceae UCG-002","Prevotella","Eoetvoesia","Fibrobacter","Solibacillus","Cellulomonas","Succiniclasticum","Rikenellaceae RC9 gut group","Klebsiella","Acinetobacter","Peptoclostridium","Weissella","Bacillus","Sporosarcina","Sphingobacterium","Saccharofermentans","Rhodococcus","Prevotella_7","Pseudobutyrivibrio","Orrella","Oligotropha","Aerococcus","Alcaligenes","Lactococcus","Caryophanon","Nocardioides","Sphingomonas","Chishuiella","Staphylococcus","Brachybacterium","probable genus 10","Butyrivibrio","Prevotellaceae YAB2003 group","Oceanobacillus","Lachnospiraceae UCG-006","Providencia","NK4A214 group","Moheibacter","Prevotella_9","Thermomonas","Ruminobacter","Nocardiopsis","Lachnospiraceae NK3A20 group","Prevotellaceae UCG-003","Lachnospiraceae XPB1014 group","Methanobrevibacter","Anaerovorax","[Eubacterium] ruminantium group","CPla-4 termite group","SP3-e08","Trabulsiella","Flexilinea","Brevundimonas","Luteimonas","Prevotellaceae UCG-001","Streptomyces","Sharpea","Megasphaera","[Eubacterium] ventriosum group","Faecalibacterium","Plot4-2H12","Lysobacter","Clostridium sensu stricto 1","Raoultibacter","UCG-004","Candidatus Methanomethylophilus","Porphyromonas","Cloacibacterium","Desulfovibrio","Acetitomaculum","Anaeroplasma","Oscillibacter","Treponema","Lachnospiraceae AC2044 group","Lachnospiraceae ND3007 group","UCG-001","Lachnospiraceae UCG-009","Mogibacterium","UCG-002","Oribacterium","Succinimonas","Allobaculum","Advenella","Coprococcus","Paenibacillus","Prevotellaceae NK3B31 group","[Eubacterium] xylanophilum group","Pajaroellobacter","Vulgatibacter","Enterorhabdus","Sutterella","Syntrophococcus","Blautia","Lachnospiraceae UCG-001","Erysipelotrichaceae UCG-009","UCG-005","Prevotellaceae Ga6A1 group","Acholeplasma","Papillibacter","Ruminococcus","Psychrobacter","Candidatus Udaeobacter","Synergistes","Atlantibacter","Acidothermus","Elusimicrobium","Mailhella","[Anaerorhabdus] furcosa group","Tyzzerella","Shuttleworthia","[Ruminococcus] gauvreauii group","Termite Treponema cluster","Endomicrobium","Candidatus Saccharimonas","Lachnospira","Prevotellaceae UCG-004"
"7C_C_5",0.00594516982994571,0.358549827253556,0.00132364158478037,0.491766500650604,0.0417283618252793,0.000807645712747341,0.0325750437474761,0.0266523085206623,0.0168708215551667,0.00643873109884686,0,0.00374657872302239,0,0,0,0.00403822856373671,0.000224346031318706,0.00150311840983533,0.000426257459505541,0.000605734284560506,0.000224346031318706,0,0.000695472697087989,0.000673038093956118,0,0,0.000224346031318706,0.000650603490824247,0,0,0.000538430475164894,0,0,0,0,0,0,0,0,0,0,0.000112173015659353,0,0,0,0,0,0,0.000157042221923094,0,0,8.97384125274824e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48692062637412e-05,0
"7C_C_6",0.00303493449781659,0.524912663755459,0.000480349344978166,0.389061135371179,0.0162008733624454,0.000786026200873362,0.0260698689956332,0.0105458515283843,0.0136244541484716,0.00465065502183406,0,0.00157205240174672,0,0,0,0.00170305676855895,0.000174672489082969,0.00091703056768559,0,0,0.00037117903930131,0,0.000262008733624454,0.00091703056768559,0,0.000305676855895197,0.000414847161572052,0.000414847161572052,0,0,0.000349344978165939,0,0,0,0,0,0.000152838427947598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7C_C_7",0.00444262582568539,0.257423861577132,0.0264511603437189,0.425805225930905,0.0785058747880984,0.0012714093645876,0.0290670485766061,0.0219646928158064,0.0151984567720816,0.00656164143333138,0,0.0117934178991056,0,0,0,0.0601800432571462,0.000292278014847723,0.00143216227275384,0.000832992342316011,0.000657625533407377,0.000482258724498743,0,0.000847606243058397,0.00170982638685918,0,0,0.000482258724498743,0.000321505816332495,0,0,0.000920675746770328,0.000116911205939089,0,0,0,0,0.000350733617817268,8.76834044543169e-05,0,0.000160752908166248,0,0,0,0,0,0,0,0,0,0,0,0.000116911205939089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7C_D_2",0.00556305945376708,0.31871980952817,0.00153384766832261,0.477370023580046,0.0403836908495685,0.000503651473180559,0.0311577115908519,0.0569126164694032,0.0222522378150683,0.00863075479041231,0,0.00551727295620521,0,0,0.000228932487809345,0.00441839701472036,0.00119044893660859,0.00249536411712186,0.00146516792197981,0.000755477209770839,0.000824156956113642,0.000503651473180559,0.00164831391222728,0.000572331219523363,0.000663904214647101,0,0.000869943453675511,0.00112176919026579,0,0,0.000549437970742428,0.000343398731714018,0,0.000114466243904673,0,0,0.000160252741466542,0,0,0.000297612234152149,0,0.00025182573659028,0,0,0,0.000343398731714018,0.000206039239028411,0.000160252741466542,0,0,0,0,0,0.000137359492685607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114466243904673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86797463428035e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5786497561869e-05,0,0,0,0,0,0,0
"7C_D_3",0.00846658917407559,0.316656718293487,0.00241902547830731,0.535814143445069,0.0264050768119129,0.000345575068329616,0.0308190129119412,0.032169897269957,0.0129904809776633,0.00628318306053847,0.000157079576513462,0.00442964405767962,0,0,0,0.00221482202883981,0.000816813797870001,0.00136659231566712,0.000565486475448462,0.000314159153026923,0.000471238729540385,0.000345575068329616,0.000879645628475386,0.000361283025980962,0,0,0.000565486475448462,0.000832521755521347,0,0,0.000502654644843078,0.000188495491816154,0.000172787534164808,0,0,0,6.28318306053847e-05,0,0,0.000141371618862116,0,0.000848229713172693,0,0,0,0.000282743237724231,0.000157079576513462,0.00169645942634539,0,0,0,0,0.000455530771889039,7.85397882567309e-05,0,0,0,0,7.85397882567309e-05,0,0,7.85397882567309e-05,0,0.000376990983632308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4247745908077e-05,0,0,0,0.000125663661210769,0,0,0,0,0,0,0,0,6.28318306053847e-05,0,0,7.85397882567309e-05,0,0,0,0,0,0,0,6.28318306053847e-05,0,0,0,0,0,0,0,0,0,0,0,3.14159153026923e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14159153026923e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85397882567309e-05,0,0,0,0,0,0,0,0,0,3.14159153026923e-05,3.14159153026923e-05,3.14159153026923e-05,3.14159153026923e-05,0,3.14159153026923e-05,0
"7C_D_4",0.00453966415749855,0.446253618992473,0.00104226983207875,0.419432541980313,0.0339548349739433,0.00106543138390272,0.0395367689635206,0.0192240880138969,0.0139432541980313,0.00674001158077591,6.94846554719166e-05,0.00317313259988419,0,0,0,0.0020845396641575,0.0004169079328315,0.000903300521134916,0.000393746381007527,0.000463231036479444,0.000185292414591778,0,0.00062536189924725,0.000579038795599305,0,0,0.000347423277359583,0.000718008106543138,0,0,0.000555877243775333,0,0,0,0,0,0.000162130862767805,6.94846554719166e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63231036479444e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7C_D_5",0.00606309407269397,0.276849717371396,0.000915779833896485,0.567215081946506,0.022989231692298,0,0.0343891116935611,0.045946884769634,0.0153156282565447,0.00505257839391164,0,0.00476837085925411,0,0,0,0.00157893074809739,0.000505257839391164,0.0021157672024505,0.000663150914200903,0.000252628919695582,0.00028420753465753,0.000473679224429217,0.000915779833896485,0.000821043989010642,0.000315786149619478,0,0.000536836454353112,0.000473679224429217,0,0,0.000631572299238955,0.00028420753465753,0,0,0,0,0.000189471689771687,0,0,0,0,0,0,0,0,0.000347364764581425,0,0,0,0,0,9.47358448858433e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7C_D_6",0.00617820252920166,0.431856356791196,0.00052128583840139,0.461704797760402,0.0130321459600348,0.000115841297422531,0.0227821218264311,0.0253113234868231,0.0134568973839174,0.00471087942851627,0,0.00368761463461724,0,0,0.000154455063230042,0.00341731827396467,0.000193068829037552,0.00133217492035911,0.0005598996042089,0,0.000926730379380249,0.000135148180326286,0.000424751423882614,0.00108118544261029,0.000308910126460083,0,0.000637127135823921,0.000714354667438942,0,0,0.000212375711941307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000328217009363838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7C_D_7",0.0128864247311828,0.184526209677419,0.00109206989247312,0.56192876344086,0.0259912634408602,0.000151209677419355,0.032442876344086,0.0662634408602151,0.0168514784946237,0.00735887096774194,0,0.00700604838709677,0,0,0,0.0309307795698925,0.000772849462365591,0.00275537634408602,0.000940860215053763,0.000520833333333333,0.000504032258064516,0,0.000974462365591398,0.000924059139784946,0,0,0.000806451612903226,0.00114247311827957,0,0,0.000974462365591398,0.000369623655913978,0,0,0,0,0.000100806451612903,0,0,0.000134408602150538,0,0,0,0,0,0.000504032258064516,0,0,0.000134408602150538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7C_E_2",0.00520510596108564,0.424340066922791,0.0016730697732061,0.386726979799232,0.0166067666377494,0.00043375883009047,0.0421365720659313,0.0426942619903334,0.0288139794274383,0.0112157640351964,0,0.00545296814970876,0,0,0,0.0129507993555583,0.00123931094311563,0.00285041516916594,0.00241665633907547,0.000991448754492502,0.000743586565869377,0,0.00210682860329657,0.000929483207336721,0,0.000743586565869377,0.000619655471557814,0.00192093196182922,0.000619655471557814,0,0.000185896641467344,0.000867517660180939,0,0,0,0,0.000247862188623126,0,0,0,0,0,0,0,0,0,0.000619655471557814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185896641467344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7C_E_3",0.00482364507803859,0.443468108639548,0.00141329728401131,0.432684035885461,0.00860267912006882,0.000645200934005162,0.0461165048543689,0.0175125967801401,0.01625291876613,0.00706648642005653,0,0.00319528081602556,0,0,0,0.00629839007005039,0.0010753348900086,0.00193560280201548,0.000491581664003933,0,0.00058375322600467,0,0.00058375322600467,0.000491581664003933,0,0.000337962394002704,0.00058375322600467,0.00116750645200934,0,0,0.000522305518004178,0.000215066978001721,0,0,0,0,0,0,0,0.000153619270001229,0,0.000184343124001475,0,0,0,0,0,9.21715620007374e-05,0,0,0,0.000184343124001475,0,0,0,0,0,0,0.000153619270001229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7C_E_5",0.00402191946106279,0.422050173445277,0.0011814388416872,0.484565884068172,0.00661103011412196,0.000226232969684782,0.0322256296817656,0.0138756221406666,0.0148056910160374,0.00465034437685385,0,0.00206123372379468,0,0,0,0.00475089236338042,0.000427328942737922,0.00155849379116183,0.000427328942737922,0,7.54109898949274e-05,0,0.000427328942737922,0.000301643959579709,0,0,0,0.000829520888844201,0,0,0.00010054798652657,0,0,0,0,0,0,0,0,0.00020109597305314,0,0.000175958976421497,0,0,0,0,0,0,0,0,0,0,5.02739932632849e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000351917952842994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7C_E_6",0.00206644667286067,0.459824432127639,0.00041649312786339,0.471886713869221,0.00490180373562298,0.000272322429756832,0.0229071220324865,0.00901867811488803,0.0119821869093006,0.00336398295581969,0,0.00201838977349181,0,0,6.4075865825137e-05,0.00297952776086887,0,0.00214654150514209,0.000368436228494538,0,0,0,0.000544644859513664,0.000256303463300548,0.000160189664562842,0,0.000192227597475411,0.000480568993688527,0,0,0.000176208631019127,0,0,0,0,0,0,0,0,8.00948322814212e-05,0,0,0,0,0,0,0,0,0.000128151731650274,0,0,6.4075865825137e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7C_E_7",0.0014318290290078,0.274354351169327,0.000291668876279366,0.597059447420056,0.00717240282123349,0.000278411200084849,0.0297899984090789,0.0296971946757172,0.0160285305191706,0.00603224266850506,0,0.00319509996287851,0,0,0,0.0189982499867423,0.000265153523890332,0.00369889165827014,0.000609853104947765,0.000530307047780665,0.000159092114334199,0.000172349790528716,0.000609853104947765,0.000636368457336798,0.000172349790528716,0.000265153523890332,0.000689399162114865,0.00128599459086811,0,0,0.000185607466723233,7.95460571670997e-05,0,0,0,0,0,0,0,0.00011931908575065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7G_A_3",0.809029930669072,0.00171918155684572,0.181838678766699,0.000704582605264641,0.00045093286736937,0,0.000253649737895271,0,0,0,0.00143734851473987,0,0,0,0.000704582605264641,0,0,0,0.000535482780001127,0.000620032692632884,0,0.00242376416211037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.63666084211713e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.45499126317569e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7G_A_4",0.697377847829202,0.00286574007737498,0.286201461527439,0.000974351626307494,0.000687777618569996,0.000372546210058748,0,0,0,0,0.00232124946267374,0,0,0,0.000888379423986244,0,0,0,0.00234990686344749,0.000716435019343746,0,0.00504370253617997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000200601805416249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7G_A_5",0.816380007247791,0.00111504474117024,0.173528837844619,0.000501770133526608,0.000306637303821816,0,0,0,0,0,0.00143562010425668,0,0,0,0.000515708192791236,0,0,0,0.000404203718674212,0.000529646252055864,0,0.00500376327600145,0.000111504474117024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000167256711175536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7G_A_6",0.734657172221407,0.000935985905153428,0.248531786815446,0.000330347966524739,0,0,0,0,0,0,0.00234914109528704,0,0,0,0.000715753927470269,0,0,0,0.00187197181030686,0.000899280575539568,0,0.00959844369402437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7G_A_7",0.690413931234005,0.000417269389117614,0.290948036052075,0.000222543674196061,0,0,0,0,0,0,0.0062034049182152,0,0,0,0.00116835428952932,0,0,0,0.00403360409480361,0.0010849004117058,0,0.00550795593635251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7G_B_3",0.778560732845944,0.00378754514225315,0.211574033295164,0.0015854840130362,0.000748700783933762,0,0,0,0,0,0.00198185501629525,0,0,0,0.000792742006518101,0,0,0,0.000572535893596406,0.00039637100325905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7G_B_4",0.762932677315408,0.0041232112539413,0.222861300717231,0.000658327847267939,0.000623679013201206,0.000415786008800804,0.000242541838467136,0,0,0,0.00145525103080281,0,0,0,0.000589030179134472,0,0,0,0.000623679013201206,0.00135130452860261,0.000207893004400402,0.0037074252451405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92976681334673e-05,0,0,0,0,0.000138595336266935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7G_B_5",0.775145518044237,0.0022894838960031,0.211078773767947,0.000310438494373302,0.000291036088474971,0.00013581684128832,0,0,5.82072176949942e-05,0,0.0019790454016298,0,0,0,0.000756693830034924,0,0,0,0.000310438494373302,0.00145518044237485,0,0.00595653861078774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155219247186651,0,0,0,0,0,3.88048117966628e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7G_B_6",0.742954227463522,0.00128494331972245,0.244196339339254,0,0,0,0,0,0,0,0.00345506981525371,0,0,0,0.000828074583821136,0,0,0,0.00062819451186431,0.00165614916764227,0,0.00482567602295765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000171325775962994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7G_B_7",0.729131618180077,0.000259871705442261,0.259324607115014,0,5.47098327246864e-05,0,0,0,0,0,0.00408955999617031,0,0,0,0.000943744614500841,0,0,0,0.00076593765814561,0.00168232735628411,0,0.00370659116709751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7G_C_3",0.787291169451074,0.00174407930971177,0.201693592803378,0.000711400771066642,0.000367174591518267,0,0,0,0,0,0.00167523407380209,0,0,0,0.000642555535156967,0,0,0,0.000894988066825776,0.00041307141545805,0,0.00426840462639985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58968239397834e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88452359096751e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58968239397834e-05,4.58968239397834e-05,4.58968239397834e-05
"7G_C_4",0.760912698412698,0.00148809523809524,0.227316086691087,0.000438797313797314,0.000476953601953602,7.63125763125763e-05,5.72344322344322e-05,0,0,0,0.00108745421245421,0,0,0,0.000572344322344322,0,0,0,0.00169795482295482,0.000457875457875458,0,0.00522741147741148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000190781440781441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
